id,source,job_title,company,location,country_code,country_name,salary_min,salary_max,currency,skills,skills_count,dataset_origin,collected_at
glassdoor_europe_898,glassdoor_europe,Software Architect,Dassault Systemes,"Capital, Austria",AT,Austria,87153,104583,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_899,glassdoor_europe,Data Analyst,Wise,"Capital, Belgium",BE,Belgium,90288,108345,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_900,glassdoor_europe,Principal Engineer,Philips,"City, France",FR,France,39565,47478,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_901,glassdoor_europe,Data Engineer,Booking.com,"Capital, Italy",IT,Italy,40111,48133,EUR,Spark;SQL;Kafka,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_902,glassdoor_europe,Product Manager,Revolut,"Capital, Switzerland",CH,Switzerland,133898,160677,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_903,glassdoor_europe,Software Engineer,N26,"City, Germany",DE,Germany,44904,53884,EUR,Java;Python;Docker,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_904,glassdoor_europe,Full Stack Developer,Nokia,"Capital, Belgium",BE,Belgium,58345,70014,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_905,glassdoor_europe,DevOps Engineer,Zalando,"City, Netherlands",NL,Netherlands,124998,149997,EUR,Linux;Jenkins;AWS,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_906,glassdoor_europe,Data Engineer,Supercell,"Capital, Sweden",SE,Sweden,147504,177004,EUR,Airflow;Kafka;Spark,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_907,glassdoor_europe,Principal Engineer,ASML,"Capital, Sweden",SE,Sweden,60791,72949,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_908,glassdoor_europe,Principal Engineer,BlaBlaCar,"City, Sweden",SE,Sweden,131517,157820,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_909,glassdoor_europe,Data Scientist,Amadeus,"City, United Kingdom",GB,United Kingdom,84093,100911,EUR,Machine Learning;TensorFlow;SQL,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_910,glassdoor_europe,Site Reliability Engineer,Supercell,"City, Netherlands",NL,Netherlands,111637,133964,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_911,glassdoor_europe,DevOps Engineer,Criteo,"City, Norway",NO,Norway,138297,165956,EUR,Docker;AWS;Linux,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_912,glassdoor_europe,Backend Developer,Zalando,"Capital, United Kingdom",GB,United Kingdom,115414,138496,EUR,Node.js;Redis;PostgreSQL,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_913,glassdoor_europe,DevOps Engineer,Philips,"Capital, France",FR,France,114870,137844,EUR,Kubernetes;AWS;Jenkins,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_914,glassdoor_europe,Frontend Developer,Supercell,"Capital, Germany",DE,Germany,106771,128125,EUR,HTML;React;CSS,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_915,glassdoor_europe,Product Manager,Supercell,"Capital, Sweden",SE,Sweden,76461,91753,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_916,glassdoor_europe,Full Stack Developer,Zalando,"City, United Kingdom",GB,United Kingdom,60855,73026,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_917,glassdoor_europe,Software Engineer,Criteo,"Capital, Germany",DE,Germany,75784,90940,EUR,Python;JavaScript;Java,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_918,glassdoor_europe,Staff Engineer,Wise,"City, Belgium",BE,Belgium,71020,85224,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_919,glassdoor_europe,Software Engineer,Klarna,"Capital, France",FR,France,67039,80446,EUR,Python;Docker;JavaScript,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_920,glassdoor_europe,Backend Developer,Philips,"City, Belgium",BE,Belgium,47564,57076,EUR,Python;PostgreSQL;Node.js,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_921,glassdoor_europe,Principal Engineer,Supercell,"City, France",FR,France,56750,68100,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_922,glassdoor_europe,Data Scientist,Nokia,"City, Switzerland",CH,Switzerland,123766,148519,EUR,Machine Learning;TensorFlow;Python,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_923,glassdoor_europe,Backend Developer,Booking.com,"Capital, Sweden",SE,Sweden,65556,78667,EUR,Python;Redis;PostgreSQL,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_924,glassdoor_europe,Software Architect,N26,"City, Switzerland",CH,Switzerland,114892,137870,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_925,glassdoor_europe,Staff Engineer,SAP,"Capital, Belgium",BE,Belgium,88239,105886,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_926,glassdoor_europe,Site Reliability Engineer,Supercell,"City, Belgium",BE,Belgium,60098,72117,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_927,glassdoor_europe,Principal Engineer,Siemens,"City, Germany",DE,Germany,135054,162064,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_928,glassdoor_europe,Backend Developer,Adyen,"City, Germany",DE,Germany,127857,153428,EUR,Redis;Node.js;PostgreSQL,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_929,glassdoor_europe,Site Reliability Engineer,Amadeus,"Capital, United Kingdom",GB,United Kingdom,74225,89070,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_930,glassdoor_europe,Software Architect,Nokia,"City, Belgium",BE,Belgium,91239,109486,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_931,glassdoor_europe,Data Analyst,Zalando,"City, Spain",ES,Spain,50212,60254,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_932,glassdoor_europe,Frontend Developer,Revolut,"City, France",FR,France,89214,107056,EUR,JavaScript;React;CSS,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_933,glassdoor_europe,Data Engineer,Spotify,"Capital, Austria",AT,Austria,96627,115952,EUR,Airflow;Kafka;SQL,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_934,glassdoor_europe,Staff Engineer,ARM,"Capital, Norway",NO,Norway,154635,185562,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_935,glassdoor_europe,Backend Developer,Supercell,"City, Austria",AT,Austria,74397,89276,EUR,Python;Redis;Java,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_936,glassdoor_europe,Staff Engineer,Skype,"Capital, Italy",IT,Italy,62088,74505,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_937,glassdoor_europe,Backend Developer,OVH,"Capital, United Kingdom",GB,United Kingdom,76954,92344,EUR,Python;Redis;Node.js,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_938,glassdoor_europe,Data Analyst,Ericsson,"Capital, Germany",DE,Germany,88974,106768,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_939,glassdoor_europe,Staff Engineer,DeepMind,"City, France",FR,France,71216,85459,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_940,glassdoor_europe,Full Stack Developer,King Digital Entertainment,"City, Netherlands",NL,Netherlands,124027,148832,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_941,glassdoor_europe,Principal Engineer,N26,"Capital, Belgium",BE,Belgium,48315,57978,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_942,glassdoor_europe,Software Architect,ASML,"Capital, Austria",AT,Austria,75546,90655,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_943,glassdoor_europe,Data Analyst,DeepMind,"City, United Kingdom",GB,United Kingdom,145000,174000,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_944,glassdoor_europe,Principal Engineer,Adyen,"Capital, Italy",IT,Italy,47794,57352,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_945,glassdoor_europe,Frontend Developer,Klarna,"Capital, Norway",NO,Norway,94833,113799,EUR,Vue.js;React;CSS,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_946,glassdoor_europe,Site Reliability Engineer,Spotify,"City, Germany",DE,Germany,104629,125554,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_947,glassdoor_europe,Site Reliability Engineer,ASML,"Capital, Belgium",BE,Belgium,78910,94692,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_948,glassdoor_europe,Technical Lead,Wise,"City, Spain",ES,Spain,47846,57415,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_949,glassdoor_europe,Data Scientist,Criteo,"Capital, Norway",NO,Norway,61059,73270,EUR,SQL;R;TensorFlow,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_950,glassdoor_europe,Product Manager,SAP,"Capital, Spain",ES,Spain,31200,37440,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_951,glassdoor_europe,Product Manager,Criteo,"City, Sweden",SE,Sweden,70551,84661,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_952,glassdoor_europe,Staff Engineer,Nokia,"Capital, Italy",IT,Italy,62032,74438,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_953,glassdoor_europe,Site Reliability Engineer,Revolut,"Capital, Germany",DE,Germany,57430,68916,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_954,glassdoor_europe,DevOps Engineer,SAP,"City, France",FR,France,38437,46124,EUR,Linux;AWS;Jenkins,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_955,glassdoor_europe,Principal Engineer,King Digital Entertainment,"Capital, France",FR,France,119260,143112,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_956,glassdoor_europe,Frontend Developer,Philips,"City, Spain",ES,Spain,48955,58746,EUR,HTML;JavaScript;CSS,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_957,glassdoor_europe,Full Stack Developer,DeepMind,"Capital, Sweden",SE,Sweden,127189,152626,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_958,glassdoor_europe,Data Engineer,Siemens,"City, Denmark",DK,Denmark,134428,161313,EUR,SQL;Python;Spark,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_959,glassdoor_europe,Data Scientist,Adyen,"Capital, Austria",AT,Austria,98160,117792,EUR,SQL;R;Python,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_960,glassdoor_europe,Backend Developer,Philips,"City, Germany",DE,Germany,127602,153122,EUR,Java;Redis;Node.js,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_961,glassdoor_europe,Machine Learning Engineer,Criteo,"City, Belgium",BE,Belgium,55104,66124,EUR,PyTorch;Python;TensorFlow,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_962,glassdoor_europe,Software Architect,Philips,"Capital, Denmark",DK,Denmark,75176,90211,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_963,glassdoor_europe,Software Engineer,Zalando,"Capital, United Kingdom",GB,United Kingdom,61809,74170,EUR,React;JavaScript;Java,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_964,glassdoor_europe,Data Engineer,Zalando,"City, Italy",IT,Italy,45813,54975,EUR,Spark;Python;Airflow,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_965,glassdoor_europe,DevOps Engineer,Siemens,"City, Italy",IT,Italy,57181,68617,EUR,Jenkins;AWS;Linux,3,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_966,glassdoor_europe,Full Stack Developer,Dassault Systemes,"Capital, Netherlands",NL,Netherlands,72459,86950,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_967,glassdoor_europe,Staff Engineer,Supercell,"City, Sweden",SE,Sweden,137115,164538,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.150251
glassdoor_europe_968,glassdoor_europe,Frontend Developer,Zalando,"City, Switzerland",CH,Switzerland,113545,136254,EUR,Vue.js;React;HTML,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_969,glassdoor_europe,Backend Developer,Amadeus,"City, Spain",ES,Spain,68384,82060,EUR,PostgreSQL;Redis;Python,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_970,glassdoor_europe,Data Engineer,ARM,"City, Switzerland",CH,Switzerland,77272,92726,EUR,SQL;Python;Spark,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_971,glassdoor_europe,Frontend Developer,Klarna,"Capital, Netherlands",NL,Netherlands,97863,117435,EUR,JavaScript;React;HTML,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_972,glassdoor_europe,Backend Developer,King Digital Entertainment,"Capital, Sweden",SE,Sweden,98526,118231,EUR,Node.js;Redis;Java,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_973,glassdoor_europe,Full Stack Developer,Zalando,"Capital, United Kingdom",GB,United Kingdom,115645,138774,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_974,glassdoor_europe,Backend Developer,Booking.com,"City, Germany",DE,Germany,79774,95728,EUR,Java;PostgreSQL;Node.js,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_975,glassdoor_europe,Software Architect,King Digital Entertainment,"City, Belgium",BE,Belgium,66192,79430,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_976,glassdoor_europe,Software Architect,Amadeus,"City, United Kingdom",GB,United Kingdom,55773,66927,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_977,glassdoor_europe,Data Engineer,Booking.com,"Capital, Sweden",SE,Sweden,70266,84319,EUR,Spark;Airflow;Python,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_978,glassdoor_europe,Site Reliability Engineer,Ericsson,"Capital, Spain",ES,Spain,27785,33342,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_979,glassdoor_europe,DevOps Engineer,Wise,"City, Germany",DE,Germany,97736,117283,EUR,AWS;Kubernetes;Linux,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_980,glassdoor_europe,Product Manager,Philips,"Capital, Germany",DE,Germany,92547,111056,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_981,glassdoor_europe,Full Stack Developer,Klarna,"Capital, Germany",DE,Germany,124168,149001,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_982,glassdoor_europe,Full Stack Developer,SAP,"Capital, Sweden",SE,Sweden,121832,146198,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_983,glassdoor_europe,Backend Developer,Amadeus,"City, Netherlands",NL,Netherlands,63979,76774,EUR,Redis;Python;Node.js,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_984,glassdoor_europe,Software Engineer,Criteo,"Capital, Spain",ES,Spain,53034,63640,EUR,Python;JavaScript;React,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_985,glassdoor_europe,Machine Learning Engineer,Klarna,"City, France",FR,France,69052,82862,EUR,PyTorch;MLflow;Python,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_986,glassdoor_europe,Technical Lead,Adyen,"City, Spain",ES,Spain,69024,82828,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_987,glassdoor_europe,Data Analyst,Skype,"City, France",FR,France,103890,124668,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_988,glassdoor_europe,Frontend Developer,Supercell,"Capital, United Kingdom",GB,United Kingdom,75728,90873,EUR,React;Vue.js;CSS,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_989,glassdoor_europe,Data Scientist,Wise,"Capital, Spain",ES,Spain,71577,85892,EUR,Python;Machine Learning;TensorFlow,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_990,glassdoor_europe,Product Manager,N26,"Capital, Spain",ES,Spain,34859,41830,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_991,glassdoor_europe,Machine Learning Engineer,ARM,"City, Germany",DE,Germany,74772,89726,EUR,MLflow;PyTorch;Docker,3,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_992,glassdoor_europe,Site Reliability Engineer,Siemens,"Capital, Belgium",BE,Belgium,58377,70052,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.151251
glassdoor_europe_993,glassdoor_europe,Principal Engineer,Amadeus,"Capital, Italy",IT,Italy,95059,114070,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.151251
